index,MAL_ID,English name,Score,Genres,sypnopsis,Episodes,Aired,Popularity,Url_image,Url_source
4711,48442,Shikaru Neko,6.910327731092437,Slice of Life,No synopsis information has been added to this title. Help improve our database by adding a synopsis here .,Ongoing,"Apr, 2021 to ?",16850,https://cdn.myanimelist.net/images/anime/1008/113384.jpg,https://myanimelist.net/anime/48442/Shikaru_Neko
4073,38092,Chiro,6.910327731092437,"Adventure, Kids","anime aimed at preschoolers starring Chiro, the youngest of 3 chicks. The short stories focus on fun learning and adventure with riddles and games.",52,"Aug 27, 2007 to ?",16862,https://cdn.myanimelist.net/images/anime/1163/93285.jpg,https://myanimelist.net/anime/38092/Chiro-wa_Chingu-deul
4028,37945,Cocomong 3,6.910327731092437,Kids,The third season of Cocomong .,26,"Mar 4, 2015 to May 28, 2015",16865,https://cdn.myanimelist.net/images/anime/1137/93099.jpg,https://myanimelist.net/anime/37945/Cocomong_3
4152,38568,Susume! Dokan-kun,6.910327731092437,"Comedy, Mecha","The second season of the Dokan-kun franchise. It aired within the ""Fight Tension☆School"" variety program.",13,"Jul 7, 2007 to Sep 29, 2007",16867,https://cdn.myanimelist.net/images/anime/1576/95811.jpg,https://myanimelist.net/anime/38568/Susume_Dokan-kun
4265,39528,Washimo 7th Season,6.910327731092437,"Sci-Fi, Slice of Life, Comedy, Kids, School",Seventh season of the Washimo series.,40,"Apr 1, 2019 to Nov 12, 2019",16871,https://cdn.myanimelist.net/images/anime/1263/99787.jpg,https://myanimelist.net/anime/39528/Washimo_7th_Season
4027,37944,Hello Cocomong 2,6.910327731092437,"Kids, Music",The second season of Hello Cocomong .,13,"Sep 5, 2014 to Nov 28, 2014",16885,https://cdn.myanimelist.net/images/anime/1830/93098.jpg,https://myanimelist.net/anime/37944/Hello_Cocomong_2
4154,38570,Tatakae! Dokan-kun: Robolympic-hen,6.910327731092437,"Comedy, Mecha","The fourth season of the Dokan-kun franchise. It aired within the ""Fight Tension☆TV"" variety program.",13,"Apr 5, 2008 to Sep 27, 2008",16890,https://cdn.myanimelist.net/images/anime/1897/95813.jpg,https://myanimelist.net/anime/38570/Tatakae_Dokan-kun__Robolympic-hen
4291,39664,Gifu no Tatekayoko,6.910327731092437,"Comedy, Kids","The series revolves around life in Gifu Prefecture in central Japan — as seen through the eyes of Tatekayoko, a female inhabitant who speaks in the dialect of Gifu's Tounou region. The anime will air within the Animal Gekijou program on Tokyo MX. (Source: ANN)",26,"Apr 4, 2019 to Oct 10, 2019",16899,https://cdn.myanimelist.net/images/anime/1784/100410.jpg,https://myanimelist.net/anime/39664/Gifu_no_Tatekayoko
4024,37941,Cocomong,6.910327731092437,Kids,"The cold air from the air circulation duct in the refrigerator turned the vegetables into animals: The pea pig brothers Dookong, Saekong, Naekong, mushroom-radish Hippo Doori, carrot-donkey Kaero, and cucumber-alligator Agle. They travel to Refrigerator Land (Cutie Land) through the air duct. They fall on egg-rabbit Aromi's flower garden! The animals help to fix and reorganize Aromi's flower garden which was damaged because of them. They meet sausage-monkey Cocomong and set to learn about friendship, compassion, and responsibility together through playing. (Source: Official YouTube Channel)",26,"Mar 5, 2008 to Aug 27, 2008",16903,https://cdn.myanimelist.net/images/anime/1959/93095.jpg,https://myanimelist.net/anime/37941/Naengjang-go_Nala_Cocomong
4552,42179,Lalalacoco II,6.910327731092437,"Comedy, Kids, Slice of Life",Second season of Lalalacoco.,Ongoing,"Jul 6, 2020 to ?",16906,https://cdn.myanimelist.net/images/anime/1354/107937.jpg,https://myanimelist.net/anime/42179/Lalalacoco_II
4467,41118,Kakuza Tousan,6.910327731092437,"Comedy, Drama, Historical, Parody",stop-motion comedy drama about sugar cube people from the Meiji era. Specifically it focuses on the father Kakuza who easily succumbs to emotion usually about his 37 year old daughter Touko's newest fiancé who tries to ask for his blessing. He's scared of losing his daughter even though it was his late wife's dying wish to see her as a happy bride. The show had a very irregular release schedule and by the end of its serialization its title had changed to Kakugen! Kakuza Tousan .,11,"Jan 15, 2007 to Mar 26, 2007",16906,https://cdn.myanimelist.net/images/anime/1217/105577.jpg,https://myanimelist.net/anime/41118/Kakuza_Tousan
4545,42068,Utau Soccer Panda Mifanda,6.910327731092437,"Music, Slice of Life",Short anime based on Mifanda from MIFA (Music Interact Football for All).,Ongoing,Unknown,16940,https://cdn.myanimelist.net/images/anime/1296/108533.jpg,https://myanimelist.net/anime/42068/Utau_Soccer_Panda_Mifanda
4074,38093,Z Rangers,6.910327731092437,"Action, Kids, Sci-Fi, Super Power",generation of super heroes full of gags and imagination. They can transform together into a a large super hero called Zet Ranger who protects the city against villains. Albeit they're more like troublemakers.,26,"Feb 15, 2008 to ?",16981,https://cdn.myanimelist.net/images/anime/1808/93286.jpg,https://myanimelist.net/anime/38093/Zet_Ranger
3993,37686,Pugpug,6.910327731092437,Kids,short-lived Petit Petit Anime program for the NHK. It was entirely animated in CG.,4,"Apr 8, 1998 to Apr 29, 1998",17002,,https://myanimelist.net/anime/37686/Pugpug
4358,40299,Gokiburi-chan,6.910327731092437,Kids,"story about love, friendship, and effort that cockroaches and their friends put into living behind a refrigerator in an ordinary salaryman's family home. Cockroaches who are hated by all humans strive every day to be liked by everyone in the family; will the day when they are accepted by the family come?",20,"Mar 21, 2005 to Apr 15, 2005",17009,https://cdn.myanimelist.net/images/anime/1817/102767.jpg,https://myanimelist.net/anime/40299/Gokiburi-chan
3741,35799,Miniforce,6.910327731092437,"Action, Adventure","Cute yet mighty! Mini animal rangers transform into super power Force-Bot to save endangered friends! In the ruthless world of animals, big strong animals dominate and feed on the small and weak. To buck this natural system, small animals form a secret organization ""MINIFORCE."" Rigidly selected mutants with special powers: Volt, Sammy, Lucy and Max become top secret rangers to save their small village Bluebell from the hand of human villain Nein and his underling lizard Pascal. Animals in danger? No problem! When Force-Gem alerts, it's time to get suit on! With Mini Force and their transforming mechanics, it’s time to sweep! (Source: Samg Animation)",52,"Aug, 2014 to 2015",17015,https://cdn.myanimelist.net/images/anime/1526/96881.jpg,https://myanimelist.net/anime/35799/Miniforce
4476,41276,Onigiri ni Naritai Cogimyun,6.910327731092437,"Fantasy, Kids, School","prequel to Cogimyun covering her life at flour school before she runs her grandfather's apartment complex. Episodes air within the ""Millenia Girl"" live action program and then get released for a limited time later in the day on Sanrio's official YouTube channel.",Ongoing,"Jan 31, 2020 to ?",17018,https://cdn.myanimelist.net/images/anime/1755/105960.jpg,https://myanimelist.net/anime/41276/Onigiri_ni_Naritai_Cogimyun
4611,42998,Seven Lucky Gods,6.910327731092437,"Comedy, Kids, Supernatural","The story centers on the Seven Gods of Fortune in Japanese mythology as they reside on Awaji Island in Hyogo. In the shorts' story, the Seven Gods of Fortune slack in their duties in heaven, and Susanoo-no-Mikoto banishes them to Awaji Island. In order to return to the heavenly realm, they must help bring happiness to humans and rebuild their virtue. The outcast gods reluctantly grant human wishes and accumulate points in their ""god phones"" to be able to return to heaven. They aim to perform good deeds on particularly auspicious days to maximize point accumulation. Despite their best efforts at accumulating virtue, sometimes the Seven Gods of Fortune end up bringing misfortune to humans. When they fail, they lose points, further prolonging their stay on Awaji Island. (Source: ANN)",Ongoing,"Oct 5, 2020 to ?",17039,https://cdn.myanimelist.net/images/anime/1860/109576.jpg,https://myanimelist.net/anime/42998/Awajishima_no_Shichifukujin
4372,40406,Nanami-chan 4th Series,6.910327731092437,Kids,No synopsis information has been added to this title. Help improve our database by adding a synopsis here .,16,"Jun 1, 2007 to Sep 14, 2007",17052,https://cdn.myanimelist.net/images/anime/1462/103064.jpg,https://myanimelist.net/anime/40406/Nanami-chan_4th_Series
3778,36015,Shaolin Chuanqi,6.910327731092437,"Action, Adventure, Comedy, Fantasy, Martial Arts, Shounen",No synopsis information has been added to this title. Help improve our database by adding a synopsis here .,26,Unknown,17055,https://cdn.myanimelist.net/images/anime/7/87032.jpg,https://myanimelist.net/anime/36015/Shaolin_Chuanqi
4225,39129,Hong Mao Lan Tu: Qi Xia Chuan,6.910327731092437,Kids,No synopsis information has been added to this title. Help improve our database by adding a synopsis here .,108,"Sep 5, 2006 to ?",17061,https://cdn.myanimelist.net/images/anime/1125/106396.jpg,https://myanimelist.net/anime/39129/Hong_Mao_Lan_Tu__Qi_Xia_Chuan
4530,41776,Oshiri Tantei 2nd Season,6.910327731092437,"Mystery, Comedy, Kids, Fantasy",Second season of Oshiri Tantei .,16,"Dec 1, 2018 to Mar 30, 2019",17072,https://cdn.myanimelist.net/images/anime/1485/107369.jpg,https://myanimelist.net/anime/41776/Oshiri_Tantei_2nd_Season
4101,38166,Malta no Bouken Season 3,6.910327731092437,"Adventure, Kids",The third season of Malta no Bouken . It focuses more on an adventure that Malta and her friends go on.,12,"May 5, 2017 to Jul 21, 2017",17073,https://cdn.myanimelist.net/images/anime/1235/93452.jpg,https://myanimelist.net/anime/38166/Malta_no_Bouken_Season_3
4501,41458,Origami Ninja Koyankinte,6.910327731092437,"Comedy, Kids","Koyan, the Origami Ninja, came to Earth from his planet Origamio to find the magical stone ""Hapiton"" that has the ability to make people happy. On the way, he was joined by childhood friend Namin anda new friend Lublin. One day, a villain called Evilrun appeared. Evilrun has a black hole in her stomach and tries to inhale anything. Every time an event happens, Evilrun gets in the way of Koyan and friends. But what Evilrun's aim is remains a mystery...",Ongoing,"Apr 7, 2020 to ?",17079,https://cdn.myanimelist.net/images/anime/1860/106477.jpg,https://myanimelist.net/anime/41458/Origami_Ninja_Koyankinte
4075,38094,Adventure of Kkaemo,6.910327731092437,Kids,"""edutainment"" Korean children's anime aimed at 4-7 year olds. In order to save the Mimi Princess kidnapped by King Kukuma, Prince Choco and Phanang fly from the Choco Star to Earth. At this time, a battle with King Kukuma is unfolded with the help of Awamu and Anto who accidentally met while landing on Earth. In the intergalactic confrontation, children learn life skills of apologies, problem solving, and friendship.",84,1998,17102,https://cdn.myanimelist.net/images/anime/1264/93287.jpg,https://myanimelist.net/anime/38094/Kkaemo-ui_Moheom
4523,41635,GG Bond Season 16:Racing,6.910327731092437,"Sci-Fi, Cars, Space, Super Power, Kids","GG Bond is separated from his friends and lands in an unfamiliar part of the universe. He will have to rejoin his teammates and take part in speed races to find his way home. This season has 4 arcs, each arc is composed of 26 episodes. (Source: videoageinternational.net)",104,"Oct 25, 2019 to Dec 26, 2019",17111,https://cdn.myanimelist.net/images/anime/1653/106924.jpg,https://myanimelist.net/anime/41635/Zhu_Zhu_Xia__Jing_Su_Xiao_Yingxiong
4466,41117,Gozonji! Kakuza Tousan,6.910327731092437,"Cars, Drama, Historical, Parody",The second season of the Kakuza Tousan franchise.,11,"Jul 7, 2007 to Dec 31, 2007",17115,https://cdn.myanimelist.net/images/anime/1437/105576.jpg,https://myanimelist.net/anime/41117/Gozonji_Kakuza_Tousan
4536,41813,Kaijuu Step Wandabada 2nd Season,6.910327731092437,"Comedy, Kids",Second season of Kaijuu Step Wandabada .,Ongoing,"Sep 25, 2020 to ?",17127,https://cdn.myanimelist.net/images/anime/1934/109054.jpg,https://myanimelist.net/anime/41813/Kaijuu_Step_Wandabada_2nd_Season
4234,39140,Hong Mao Lan Tu: Qi Xia Waizhuan,6.910327731092437,Kids,No synopsis information has been added to this title. Help improve our database by adding a synopsis here .,52,"Mar 11, 2017 to Oct 15, 2017",17140,https://cdn.myanimelist.net/images/anime/1040/98711.jpg,https://myanimelist.net/anime/39140/Hong_Mao_Lan_Tu__Qi_Xia_Waizhuan
4525,41667,MONKART,6.910327731092437,"Action, Adventure, Fantasy, Kids","Carmon Kingdom is a medieval style fantasy world where humans and monsters live together. Monkart Race is the most popular sport in the kingdom, as the highest ranker can be selected as knight. 12 year-old Jin of Latona Village also dreams to be the winner someday. One day, Destro, commander of the knights, invades the kingdom and tries to marry princess Sena. The princess escapes and comes across Jin. Their encounter awakes a dragon monster named Draka, who has been sealed in Jin’s sword. Now Jin, Sena, and their monsters start the most exciting adventures to save the kingdom. Source: SAMG Animatio",52,"Aug 28, 2017 to Aug 14, 2018",17143,https://cdn.myanimelist.net/images/anime/1070/107052.jpg,https://myanimelist.net/anime/41667/Monkateu
4226,39130,Hong Mao Lan Tu: A Muxing,6.910327731092437,Kids,No synopsis information has been added to this title. Help improve our database by adding a synopsis here .,30,"Jul, 2007 to ?",17158,https://cdn.myanimelist.net/images/anime/1354/98702.jpg,https://myanimelist.net/anime/39130/Hong_Mao_Lan_Tu__A_Muxing
4218,39122,Hong Mao Lan Tu: Kaixin Yike,6.910327731092437,Kids,No synopsis information has been added to this title. Help improve our database by adding a synopsis here .,96,2005 to ?,17159,https://cdn.myanimelist.net/images/anime/1704/98694.jpg,https://myanimelist.net/anime/39122/Hong_Mao_Lan_Tu__Kaixin_Yike
4590,42740,Screechers Wild!,6.910327731092437,"Action, Adventure, Cars","Bang! One day, the Universe exploded! The explosion produced a number of light crystals which scattered in the Earth and became energy coins. Some energy life entities also came to the Earth and existed as mini cars to chase light crystals. Once those mini cars grasped light crystals, they would return to their original forms. A group of evil attempted to plot against the Earth with the super power of light crystals. To protect the Earth, the righteous kids Hawley, Kinson and Yolan help the mini cars of the justice side to collect energy coins. Armed with Eagle Car and Dragon Car, the two brothers are ready to fight against the Commander-K leaded evil force. The war is on… (Source: YouTube)",40,"Mar 14, 2016 to Apr 21, 2016",17160,https://cdn.myanimelist.net/images/anime/1722/109001.jpg,https://myanimelist.net/anime/42740/Ji_Jia_Shou_Shen_Zhi_Baolie_Feiche
